{'loss': 20.197, 'grad_norm': 95521.5, 'learning_rate': 4.9984472049689445e-05, 'epoch': 0.0}
{'loss': 2.2259, 'grad_norm': 0.5656604170799255, 'learning_rate': 1.8540372670807454e-05, 'epoch': 2.52}
{'loss': 2.2151, 'grad_norm': 0.5696728229522705, 'learning_rate': 1.8524844720496894e-05, 'epoch': 2.52}
{'loss': 2.162, 'grad_norm': 0.5055899024009705, 'learning_rate': 1.8509316770186337e-05, 'epoch': 2.52}
{'loss': 2.1693, 'grad_norm': 0.5585808157920837, 'learning_rate': 1.8493788819875776e-05, 'epoch': 2.52}
{'loss': 2.1487, 'grad_norm': 0.5956909656524658, 'learning_rate': 1.8478260869565216e-05, 'epoch': 2.52}
{'loss': 2.2237, 'grad_norm': 0.5670955777168274, 'learning_rate': 1.8462732919254662e-05, 'epoch': 2.52}
{'loss': 2.1488, 'grad_norm': 0.539564847946167, 'learning_rate': 1.84472049689441e-05, 'epoch': 2.52}
{'loss': 2.1806, 'grad_norm': 0.6188022494316101, 'learning_rate': 1.843167701863354e-05, 'epoch': 2.53}
{'loss': 2.1493, 'grad_norm': 0.5709517598152161, 'learning_rate': 1.8416149068322984e-05, 'epoch': 2.53}
{'loss': 2.1147, 'grad_norm': 0.8357971906661987, 'learning_rate': 1.8400621118012424e-05, 'epoch': 2.53}
{'loss': 2.1917, 'grad_norm': 0.5424361228942871, 'learning_rate': 1.8385093167701863e-05, 'epoch': 2.53}
{'loss': 2.1889, 'grad_norm': 0.5854812860488892, 'learning_rate': 1.8369565217391306e-05, 'epoch': 2.53}
{'loss': 2.2309, 'grad_norm': 0.5816531181335449, 'learning_rate': 1.8354037267080746e-05, 'epoch': 2.53}
{'loss': 2.0884, 'grad_norm': 0.5352517366409302, 'learning_rate': 1.8338509316770185e-05, 'epoch': 2.53}
{'loss': 2.1538, 'grad_norm': 0.5270541310310364, 'learning_rate': 1.8322981366459628e-05, 'epoch': 2.53}
{'loss': 2.1043, 'grad_norm': 0.5276759266853333, 'learning_rate': 1.830745341614907e-05, 'epoch': 2.54}
{'loss': 2.2444, 'grad_norm': 0.5496595501899719, 'learning_rate': 1.829192546583851e-05, 'epoch': 2.54}
{'loss': 2.2253, 'grad_norm': 0.5134286284446716, 'learning_rate': 1.827639751552795e-05, 'epoch': 2.54}
{'loss': 2.1613, 'grad_norm': 0.5543091297149658, 'learning_rate': 1.8260869565217393e-05, 'epoch': 2.54}
{'loss': 2.3362, 'grad_norm': 0.5588606595993042, 'learning_rate': 1.8245341614906833e-05, 'epoch': 2.54}
{'loss': 2.1243, 'grad_norm': 0.571528434753418, 'learning_rate': 1.8229813664596272e-05, 'epoch': 2.54}
{'loss': 2.1914, 'grad_norm': 0.5556787848472595, 'learning_rate': 1.8214285714285715e-05, 'epoch': 2.54}
{'loss': 2.1358, 'grad_norm': 0.5552305579185486, 'learning_rate': 1.8198757763975155e-05, 'epoch': 2.54}
{'loss': 2.1672, 'grad_norm': 0.720981776714325, 'learning_rate': 1.8183229813664598e-05, 'epoch': 2.54}
{'loss': 2.1553, 'grad_norm': 3.234433174133301, 'learning_rate': 1.816770186335404e-05, 'epoch': 2.55}
{'loss': 2.1785, 'grad_norm': 0.5531788468360901, 'learning_rate': 1.815217391304348e-05, 'epoch': 2.55}
{'loss': 2.1761, 'grad_norm': 0.6338827610015869, 'learning_rate': 1.813664596273292e-05, 'epoch': 2.55}
{'loss': 2.1288, 'grad_norm': 0.6139991283416748, 'learning_rate': 1.8121118012422363e-05, 'epoch': 2.55}
{'loss': 2.2643, 'grad_norm': 0.5718337297439575, 'learning_rate': 1.8105590062111802e-05, 'epoch': 2.55}
{'loss': 2.1836, 'grad_norm': 0.5902251601219177, 'learning_rate': 1.809006211180124e-05, 'epoch': 2.55}
{'loss': 2.2211, 'grad_norm': 0.6461372971534729, 'learning_rate': 1.8074534161490685e-05, 'epoch': 2.55}
{'loss': 2.1818, 'grad_norm': 0.5942243933677673, 'learning_rate': 1.8059006211180124e-05, 'epoch': 2.55}
{'loss': 2.2079, 'grad_norm': 0.6111589074134827, 'learning_rate': 1.8043478260869567e-05, 'epoch': 2.56}
{'loss': 2.1604, 'grad_norm': 0.627417802810669, 'learning_rate': 1.8027950310559007e-05, 'epoch': 2.56}
{'loss': 2.172, 'grad_norm': 0.9169256687164307, 'learning_rate': 1.801242236024845e-05, 'epoch': 2.56}
{'loss': 2.1565, 'grad_norm': 0.5181863903999329, 'learning_rate': 1.799689440993789e-05, 'epoch': 2.56}
{'loss': 2.1864, 'grad_norm': 0.5810121893882751, 'learning_rate': 1.798136645962733e-05, 'epoch': 2.56}
{'loss': 2.0866, 'grad_norm': 0.6221113204956055, 'learning_rate': 1.796583850931677e-05, 'epoch': 2.56}
{'loss': 2.1771, 'grad_norm': 0.536273717880249, 'learning_rate': 1.795031055900621e-05, 'epoch': 2.56}
{'loss': 2.2031, 'grad_norm': 0.5573264360427856, 'learning_rate': 1.793478260869565e-05, 'epoch': 2.56}
{'loss': 2.2687, 'grad_norm': 0.8105584979057312, 'learning_rate': 1.7919254658385094e-05, 'epoch': 2.57}
{'loss': 2.1516, 'grad_norm': 0.5440462827682495, 'learning_rate': 1.7903726708074536e-05, 'epoch': 2.57}
{'loss': 2.151, 'grad_norm': 0.5196343064308167, 'learning_rate': 1.7888198757763976e-05, 'epoch': 2.57}
{'loss': 2.0382, 'grad_norm': 0.5686362981796265, 'learning_rate': 1.787267080745342e-05, 'epoch': 2.57}
{'loss': 2.1635, 'grad_norm': 0.5415099263191223, 'learning_rate': 1.785714285714286e-05, 'epoch': 2.57}
{'loss': 2.2034, 'grad_norm': 0.5394128561019897, 'learning_rate': 1.7841614906832298e-05, 'epoch': 2.57}
{'loss': 2.195, 'grad_norm': 0.5653541684150696, 'learning_rate': 1.782608695652174e-05, 'epoch': 2.57}
{'loss': 2.2042, 'grad_norm': 0.5380069017410278, 'learning_rate': 1.781055900621118e-05, 'epoch': 2.57}
{'loss': 2.0766, 'grad_norm': 0.5181665420532227, 'learning_rate': 1.779503105590062e-05, 'epoch': 2.58}
{'loss': 2.1589, 'grad_norm': 1.628064751625061, 'learning_rate': 1.7779503105590063e-05, 'epoch': 2.58}
{'loss': 2.1928, 'grad_norm': 0.7892583012580872, 'learning_rate': 1.7763975155279506e-05, 'epoch': 2.58}
{'loss': 2.0769, 'grad_norm': 0.5099627375602722, 'learning_rate': 1.7748447204968945e-05, 'epoch': 2.58}
{'loss': 2.1861, 'grad_norm': 0.5452219843864441, 'learning_rate': 1.7732919254658385e-05, 'epoch': 2.58}
{'loss': 2.2262, 'grad_norm': 0.6117035150527954, 'learning_rate': 1.7717391304347828e-05, 'epoch': 2.58}
{'loss': 2.1907, 'grad_norm': 0.6286531686782837, 'learning_rate': 1.7701863354037267e-05, 'epoch': 2.58}
{'loss': 2.1359, 'grad_norm': 0.5355414748191833, 'learning_rate': 1.768633540372671e-05, 'epoch': 2.58}
{'loss': 2.1936, 'grad_norm': 0.5437542200088501, 'learning_rate': 1.767080745341615e-05, 'epoch': 2.59}
{'loss': 2.1397, 'grad_norm': 0.7706864476203918, 'learning_rate': 1.765527950310559e-05, 'epoch': 2.59}
{'loss': 2.1652, 'grad_norm': 0.5637980699539185, 'learning_rate': 1.7639751552795032e-05, 'epoch': 2.59}
{'loss': 2.1454, 'grad_norm': 0.5585248470306396, 'learning_rate': 1.7624223602484475e-05, 'epoch': 2.59}
{'loss': 2.1507, 'grad_norm': 0.5733752846717834, 'learning_rate': 1.7608695652173915e-05, 'epoch': 2.59}
{'loss': 2.1448, 'grad_norm': 0.591396152973175, 'learning_rate': 1.7593167701863354e-05, 'epoch': 2.59}
{'loss': 2.1404, 'grad_norm': 0.5232414603233337, 'learning_rate': 1.7577639751552797e-05, 'epoch': 2.59}
{'loss': 2.208, 'grad_norm': 0.6247777342796326, 'learning_rate': 1.7562111801242237e-05, 'epoch': 2.59}
{'loss': 2.1591, 'grad_norm': 0.5614699125289917, 'learning_rate': 1.7546583850931676e-05, 'epoch': 2.6}
{'loss': 2.1547, 'grad_norm': 0.5249126553535461, 'learning_rate': 1.753105590062112e-05, 'epoch': 2.6}
{'loss': 2.1896, 'grad_norm': 0.5928675532341003, 'learning_rate': 1.751552795031056e-05, 'epoch': 2.6}
{'loss': 2.1562, 'grad_norm': 0.5533427596092224, 'learning_rate': 1.75e-05, 'epoch': 2.6}
{'loss': 2.1674, 'grad_norm': 0.5830032825469971, 'learning_rate': 1.7484472049689445e-05, 'epoch': 2.6}
{'loss': 2.2178, 'grad_norm': 0.5462563633918762, 'learning_rate': 1.7468944099378884e-05, 'epoch': 2.6}
{'loss': 2.1844, 'grad_norm': 0.5701982378959656, 'learning_rate': 1.7453416149068324e-05, 'epoch': 2.6}
{'loss': 2.0738, 'grad_norm': 0.5135720372200012, 'learning_rate': 1.7437888198757767e-05, 'epoch': 2.6}
{'loss': 2.1651, 'grad_norm': 0.5451716184616089, 'learning_rate': 1.7422360248447206e-05, 'epoch': 2.61}
{'loss': 2.193, 'grad_norm': 0.5548813939094543, 'learning_rate': 1.7406832298136646e-05, 'epoch': 2.61}
{'loss': 2.2086, 'grad_norm': 0.49256715178489685, 'learning_rate': 1.739130434782609e-05, 'epoch': 2.61}
{'eval_loss': 1.6540170907974243, 'eval_runtime': 5.5644, 'eval_samples_per_second': 159.587, 'eval_steps_per_second': 10.064, 'epoch': 2.61}
{'loss': 2.1705, 'grad_norm': 0.5380948781967163, 'learning_rate': 1.737577639751553e-05, 'epoch': 2.61}
{'loss': 2.1418, 'grad_norm': 0.7851406335830688, 'learning_rate': 1.7360248447204968e-05, 'epoch': 2.61}
{'loss': 2.1531, 'grad_norm': 0.5444658398628235, 'learning_rate': 1.734472049689441e-05, 'epoch': 2.61}
{'loss': 2.1081, 'grad_norm': 0.5994590520858765, 'learning_rate': 1.7329192546583854e-05, 'epoch': 2.61}
{'loss': 2.1646, 'grad_norm': 0.5553107857704163, 'learning_rate': 1.7313664596273293e-05, 'epoch': 2.61}
{'loss': 2.1485, 'grad_norm': 0.5271923542022705, 'learning_rate': 1.7298136645962733e-05, 'epoch': 2.62}
{'loss': 2.1237, 'grad_norm': 0.5314173102378845, 'learning_rate': 1.7282608695652176e-05, 'epoch': 2.62}
{'loss': 2.1742, 'grad_norm': 1.036232352256775, 'learning_rate': 1.7267080745341615e-05, 'epoch': 2.62}
{'loss': 2.1789, 'grad_norm': 0.5801993608474731, 'learning_rate': 1.7251552795031055e-05, 'epoch': 2.62}
{'loss': 2.2645, 'grad_norm': 0.5561453104019165, 'learning_rate': 1.7236024844720498e-05, 'epoch': 2.62}
{'loss': 2.1834, 'grad_norm': 0.5232545137405396, 'learning_rate': 1.7220496894409937e-05, 'epoch': 2.62}
{'loss': 2.1632, 'grad_norm': 0.5706188082695007, 'learning_rate': 1.720496894409938e-05, 'epoch': 2.62}
{'loss': 2.1997, 'grad_norm': 0.6669085025787354, 'learning_rate': 1.7189440993788823e-05, 'epoch': 2.62}
{'loss': 2.1335, 'grad_norm': 0.5603046417236328, 'learning_rate': 1.7173913043478263e-05, 'epoch': 2.63}
{'loss': 2.1363, 'grad_norm': 0.8394261002540588, 'learning_rate': 1.7158385093167702e-05, 'epoch': 2.63}
{'loss': 2.173, 'grad_norm': 0.5107323527336121, 'learning_rate': 1.7142857142857145e-05, 'epoch': 2.63}
{'loss': 2.1848, 'grad_norm': 0.8689566850662231, 'learning_rate': 1.7127329192546585e-05, 'epoch': 2.63}
{'loss': 2.2363, 'grad_norm': 0.5705327391624451, 'learning_rate': 1.7111801242236024e-05, 'epoch': 2.63}
{'loss': 2.2528, 'grad_norm': 0.5669045448303223, 'learning_rate': 1.7096273291925467e-05, 'epoch': 2.63}
{'loss': 2.1656, 'grad_norm': 0.5586006045341492, 'learning_rate': 1.7080745341614907e-05, 'epoch': 2.63}
{'loss': 2.1519, 'grad_norm': 0.6924353241920471, 'learning_rate': 1.7065217391304346e-05, 'epoch': 2.63}
{'loss': 2.2261, 'grad_norm': 0.5561022758483887, 'learning_rate': 1.704968944099379e-05, 'epoch': 2.64}
{'loss': 2.1547, 'grad_norm': 0.538895308971405, 'learning_rate': 1.7034161490683232e-05, 'epoch': 2.64}
{'loss': 2.1245, 'grad_norm': 0.5087489485740662, 'learning_rate': 1.7018633540372672e-05, 'epoch': 2.64}
{'loss': 2.1837, 'grad_norm': 0.5582143664360046, 'learning_rate': 1.700310559006211e-05, 'epoch': 2.64}
{'loss': 2.0406, 'grad_norm': 0.535148561000824, 'learning_rate': 1.6987577639751554e-05, 'epoch': 2.64}
{'loss': 2.0918, 'grad_norm': 0.5694949626922607, 'learning_rate': 1.6972049689440994e-05, 'epoch': 2.64}
{'loss': 2.1348, 'grad_norm': 0.5675140619277954, 'learning_rate': 1.6956521739130433e-05, 'epoch': 2.64}
{'loss': 2.1816, 'grad_norm': 0.532571017742157, 'learning_rate': 1.6940993788819876e-05, 'epoch': 2.64}
{'loss': 2.1891, 'grad_norm': 0.5686837434768677, 'learning_rate': 1.6925465838509316e-05, 'epoch': 2.65}
{'loss': 2.1503, 'grad_norm': 0.5267215967178345, 'learning_rate': 1.690993788819876e-05, 'epoch': 2.65}
{'loss': 2.2355, 'grad_norm': 0.5104454159736633, 'learning_rate': 1.68944099378882e-05, 'epoch': 2.65}
{'loss': 2.138, 'grad_norm': 0.5390852689743042, 'learning_rate': 1.687888198757764e-05, 'epoch': 2.65}
{'loss': 2.2201, 'grad_norm': 0.5315056443214417, 'learning_rate': 1.686335403726708e-05, 'epoch': 2.65}
{'loss': 2.1769, 'grad_norm': 0.5612991452217102, 'learning_rate': 1.6847826086956524e-05, 'epoch': 2.65}
{'loss': 2.0833, 'grad_norm': 1.223411202430725, 'learning_rate': 1.6832298136645963e-05, 'epoch': 2.65}
{'loss': 2.1535, 'grad_norm': 0.5310800075531006, 'learning_rate': 1.6816770186335403e-05, 'epoch': 2.65}
{'loss': 2.0822, 'grad_norm': 0.5546332597732544, 'learning_rate': 1.6801242236024846e-05, 'epoch': 2.66}
{'loss': 2.1948, 'grad_norm': 0.5195006132125854, 'learning_rate': 1.6785714285714285e-05, 'epoch': 2.66}
{'loss': 2.1814, 'grad_norm': 0.5621790885925293, 'learning_rate': 1.6770186335403728e-05, 'epoch': 2.66}
{'loss': 2.1194, 'grad_norm': 0.5359786748886108, 'learning_rate': 1.6754658385093168e-05, 'epoch': 2.66}
{'loss': 2.1432, 'grad_norm': 0.6509382724761963, 'learning_rate': 1.673913043478261e-05, 'epoch': 2.66}
{'loss': 2.0991, 'grad_norm': 0.558128297328949, 'learning_rate': 1.672360248447205e-05, 'epoch': 2.66}
{'loss': 2.2074, 'grad_norm': 0.5632423758506775, 'learning_rate': 1.670807453416149e-05, 'epoch': 2.66}
{'loss': 2.2103, 'grad_norm': 0.5352988243103027, 'learning_rate': 1.6692546583850933e-05, 'epoch': 2.66}
{'loss': 2.1236, 'grad_norm': 0.5199378132820129, 'learning_rate': 1.6677018633540372e-05, 'epoch': 2.67}
{'loss': 2.2018, 'grad_norm': 0.5418540835380554, 'learning_rate': 1.6661490683229815e-05, 'epoch': 2.67}
{'loss': 2.1523, 'grad_norm': 0.601460874080658, 'learning_rate': 1.6645962732919255e-05, 'epoch': 2.67}
{'loss': 2.1035, 'grad_norm': 0.6433690786361694, 'learning_rate': 1.6630434782608698e-05, 'epoch': 2.67}
{'loss': 2.146, 'grad_norm': 0.5602846145629883, 'learning_rate': 1.6614906832298137e-05, 'epoch': 2.67}
{'loss': 2.1653, 'grad_norm': 0.5431109666824341, 'learning_rate': 1.659937888198758e-05, 'epoch': 2.67}
{'loss': 2.2814, 'grad_norm': 0.5670149922370911, 'learning_rate': 1.658385093167702e-05, 'epoch': 2.67}
{'loss': 2.1272, 'grad_norm': 0.5329062342643738, 'learning_rate': 1.656832298136646e-05, 'epoch': 2.67}
{'loss': 2.092, 'grad_norm': 0.7302658557891846, 'learning_rate': 1.6552795031055902e-05, 'epoch': 2.68}
{'loss': 2.098, 'grad_norm': 0.5650733709335327, 'learning_rate': 1.653726708074534e-05, 'epoch': 2.68}
{'loss': 2.1856, 'grad_norm': 1.0462477207183838, 'learning_rate': 1.652173913043478e-05, 'epoch': 2.68}
{'loss': 2.1197, 'grad_norm': 0.5828785300254822, 'learning_rate': 1.6506211180124224e-05, 'epoch': 2.68}
{'loss': 2.1465, 'grad_norm': 0.5298241376876831, 'learning_rate': 1.6490683229813667e-05, 'epoch': 2.68}
{'loss': 2.1661, 'grad_norm': 0.5719963312149048, 'learning_rate': 1.6475155279503107e-05, 'epoch': 2.68}
{'loss': 2.1184, 'grad_norm': 0.569599986076355, 'learning_rate': 1.645962732919255e-05, 'epoch': 2.68}
{'loss': 2.1531, 'grad_norm': 0.529791533946991, 'learning_rate': 1.644409937888199e-05, 'epoch': 2.68}
{'loss': 2.1648, 'grad_norm': 0.5374647974967957, 'learning_rate': 1.642857142857143e-05, 'epoch': 2.69}
{'loss': 2.141, 'grad_norm': 0.5611950755119324, 'learning_rate': 1.641304347826087e-05, 'epoch': 2.69}
{'loss': 2.1818, 'grad_norm': 0.5563474297523499, 'learning_rate': 1.639751552795031e-05, 'epoch': 2.69}
{'loss': 2.1616, 'grad_norm': 0.558908998966217, 'learning_rate': 1.638198757763975e-05, 'epoch': 2.69}
{'loss': 2.2346, 'grad_norm': 0.5678081512451172, 'learning_rate': 1.6366459627329194e-05, 'epoch': 2.69}
{'loss': 2.1001, 'grad_norm': 0.6966968178749084, 'learning_rate': 1.6350931677018636e-05, 'epoch': 2.69}
{'loss': 2.059, 'grad_norm': 0.5204826593399048, 'learning_rate': 1.6335403726708076e-05, 'epoch': 2.69}
{'loss': 2.1819, 'grad_norm': 0.5434310436248779, 'learning_rate': 1.6319875776397516e-05, 'epoch': 2.69}
{'loss': 2.1806, 'grad_norm': 0.5783246755599976, 'learning_rate': 1.630434782608696e-05, 'epoch': 2.7}
{'loss': 2.1456, 'grad_norm': 3.1106762886047363, 'learning_rate': 1.6288819875776398e-05, 'epoch': 2.7}
{'loss': 2.1341, 'grad_norm': 0.5873140096664429, 'learning_rate': 1.6273291925465838e-05, 'epoch': 2.7}
{'loss': 2.1743, 'grad_norm': 0.7212809920310974, 'learning_rate': 1.625776397515528e-05, 'epoch': 2.7}
{'loss': 2.1751, 'grad_norm': 0.5290842056274414, 'learning_rate': 1.624223602484472e-05, 'epoch': 2.7}
{'loss': 2.1811, 'grad_norm': 0.5909969210624695, 'learning_rate': 1.622670807453416e-05, 'epoch': 2.7}
{'loss': 2.202, 'grad_norm': 0.6256979703903198, 'learning_rate': 1.6211180124223606e-05, 'epoch': 2.7}
{'loss': 2.2006, 'grad_norm': 0.628131628036499, 'learning_rate': 1.6195652173913045e-05, 'epoch': 2.7}
{'loss': 2.1049, 'grad_norm': 0.5232080221176147, 'learning_rate': 1.6180124223602485e-05, 'epoch': 2.71}
{'loss': 2.1889, 'grad_norm': 0.5692639350891113, 'learning_rate': 1.6164596273291928e-05, 'epoch': 2.71}
{'loss': 2.1897, 'grad_norm': 0.7454088926315308, 'learning_rate': 1.6149068322981367e-05, 'epoch': 2.71}
{'loss': 2.1259, 'grad_norm': 0.5310919880867004, 'learning_rate': 1.6133540372670807e-05, 'epoch': 2.71}
{'loss': 2.168, 'grad_norm': 0.5568163394927979, 'learning_rate': 1.611801242236025e-05, 'epoch': 2.71}
{'loss': 2.1562, 'grad_norm': 0.5519044399261475, 'learning_rate': 1.610248447204969e-05, 'epoch': 2.71}
{'loss': 2.1554, 'grad_norm': 1.1137350797653198, 'learning_rate': 1.608695652173913e-05, 'epoch': 2.71}
{'loss': 2.2196, 'grad_norm': 0.8571556806564331, 'learning_rate': 1.6071428571428572e-05, 'epoch': 2.71}
{'loss': 2.1101, 'grad_norm': 0.4978911876678467, 'learning_rate': 1.6055900621118015e-05, 'epoch': 2.72}
{'loss': 2.173, 'grad_norm': 0.5225210785865784, 'learning_rate': 1.6040372670807454e-05, 'epoch': 2.72}
{'loss': 2.1261, 'grad_norm': 0.5614490509033203, 'learning_rate': 1.6024844720496894e-05, 'epoch': 2.72}
{'loss': 2.2331, 'grad_norm': 0.5124622583389282, 'learning_rate': 1.6009316770186337e-05, 'epoch': 2.72}
{'loss': 2.2063, 'grad_norm': 0.5269224643707275, 'learning_rate': 1.5993788819875776e-05, 'epoch': 2.72}
{'loss': 2.1851, 'grad_norm': 0.574201762676239, 'learning_rate': 1.5978260869565216e-05, 'epoch': 2.72}
{'loss': 2.1293, 'grad_norm': 1.3291488885879517, 'learning_rate': 1.596273291925466e-05, 'epoch': 2.72}
{'loss': 2.0985, 'grad_norm': 0.5368191003799438, 'learning_rate': 1.59472049689441e-05, 'epoch': 2.72}
{'loss': 2.1637, 'grad_norm': 0.5178613066673279, 'learning_rate': 1.593167701863354e-05, 'epoch': 2.73}
{'loss': 2.1951, 'grad_norm': 0.5563926696777344, 'learning_rate': 1.5916149068322984e-05, 'epoch': 2.73}
{'loss': 2.2386, 'grad_norm': 0.5400137305259705, 'learning_rate': 1.5900621118012424e-05, 'epoch': 2.73}
{'loss': 2.1749, 'grad_norm': 0.6876804828643799, 'learning_rate': 1.5885093167701863e-05, 'epoch': 2.73}
{'loss': 2.0985, 'grad_norm': 0.5300154685974121, 'learning_rate': 1.5869565217391306e-05, 'epoch': 2.73}
{'loss': 2.1098, 'grad_norm': 0.530588686466217, 'learning_rate': 1.5854037267080746e-05, 'epoch': 2.73}
{'loss': 2.1768, 'grad_norm': 0.7892823815345764, 'learning_rate': 1.5838509316770185e-05, 'epoch': 2.73}
{'eval_loss': 1.6462990045547485, 'eval_runtime': 6.4026, 'eval_samples_per_second': 138.694, 'eval_steps_per_second': 8.746, 'epoch': 2.73}
{'loss': 2.0842, 'grad_norm': 0.7133297920227051, 'learning_rate': 1.582298136645963e-05, 'epoch': 2.73}
{'loss': 2.1214, 'grad_norm': 0.5729619264602661, 'learning_rate': 1.5807453416149068e-05, 'epoch': 2.73}
{'loss': 2.2305, 'grad_norm': 0.5187668800354004, 'learning_rate': 1.579192546583851e-05, 'epoch': 2.74}
{'loss': 2.1763, 'grad_norm': 0.576356828212738, 'learning_rate': 1.577639751552795e-05, 'epoch': 2.74}
{'loss': 2.2486, 'grad_norm': 0.5497523546218872, 'learning_rate': 1.5760869565217393e-05, 'epoch': 2.74}
{'loss': 2.1379, 'grad_norm': 0.5277882814407349, 'learning_rate': 1.5745341614906833e-05, 'epoch': 2.74}
{'loss': 2.1137, 'grad_norm': 1.0803872346878052, 'learning_rate': 1.5729813664596272e-05, 'epoch': 2.74}
{'loss': 2.222, 'grad_norm': 0.5723270177841187, 'learning_rate': 1.5714285714285715e-05, 'epoch': 2.74}
{'loss': 2.0821, 'grad_norm': 0.4849305748939514, 'learning_rate': 1.5698757763975155e-05, 'epoch': 2.74}
{'loss': 2.2124, 'grad_norm': 0.6700776219367981, 'learning_rate': 1.5683229813664594e-05, 'epoch': 2.74}
{'loss': 2.1862, 'grad_norm': 0.5534088015556335, 'learning_rate': 1.5667701863354037e-05, 'epoch': 2.75}
{'loss': 2.1442, 'grad_norm': 0.6063364744186401, 'learning_rate': 1.565217391304348e-05, 'epoch': 2.75}
{'loss': 2.1698, 'grad_norm': 0.5305401682853699, 'learning_rate': 1.563664596273292e-05, 'epoch': 2.75}
{'loss': 2.2276, 'grad_norm': 0.5797910690307617, 'learning_rate': 1.5621118012422363e-05, 'epoch': 2.75}
{'loss': 2.0854, 'grad_norm': 0.5027137398719788, 'learning_rate': 1.5605590062111802e-05, 'epoch': 2.75}
{'loss': 2.1451, 'grad_norm': 0.5148677229881287, 'learning_rate': 1.5590062111801242e-05, 'epoch': 2.75}
{'loss': 2.0795, 'grad_norm': 0.532540500164032, 'learning_rate': 1.5574534161490685e-05, 'epoch': 2.75}
{'loss': 2.1155, 'grad_norm': 0.5321336984634399, 'learning_rate': 1.5559006211180124e-05, 'epoch': 2.75}
{'loss': 2.0884, 'grad_norm': 0.5267718434333801, 'learning_rate': 1.5543478260869564e-05, 'epoch': 2.76}
{'loss': 2.0834, 'grad_norm': 0.5325081944465637, 'learning_rate': 1.5527950310559007e-05, 'epoch': 2.76}
{'loss': 2.148, 'grad_norm': 0.5672078728675842, 'learning_rate': 1.551242236024845e-05, 'epoch': 2.76}
{'loss': 2.1784, 'grad_norm': 0.539261519908905, 'learning_rate': 1.549689440993789e-05, 'epoch': 2.76}
{'loss': 2.1018, 'grad_norm': 0.633992075920105, 'learning_rate': 1.5481366459627332e-05, 'epoch': 2.76}
{'loss': 2.0678, 'grad_norm': 0.6405605673789978, 'learning_rate': 1.5465838509316772e-05, 'epoch': 2.76}
